Kmeans Type, data clusters, k clusters, Points Used 20/80, Points Used Post 20/80, 20/80 Test Correct, Post 20/80 Correct, 20/80 Train Adjusted Rand Score, 20/80 Train Calinski Score, 20/80 Test Adjusted Rand Score, 20/80 Test Calinski Score
hard,4,3,200,500,0,0,0.706518924,414.423876,0.714268742,414.423876
soft,4,3,200,500,0,0,0.700566649,412.4704172,0.719417053,412.4704172
hard,4,3,200,500,0,0,0.718045303,407.1745086,0.846480869,407.1745086
soft,4,3,200,500,0,0,0.7260811,406.4578917,0.787740489,406.4578917
hard,4,4,200,500,0.581395349,0.481595092,0.488576592,317.8796688,0.489965168,317.8796688
soft,4,4,200,500,0.458333333,0.557251908,0.4657933,313.6489842,0.468367009,313.6489842
hard,4,4,200,500,0.666666667,0.600775194,0.519751951,344.0413944,0.537871867,344.0413944
soft,4,4,200,500,0.619047619,0.562380038,0.470433893,335.4392249,0.496204142,335.4392249
hard,4,4,200,500,0.621621622,0.636363636,0.478609058,352.5388904,0.49651634,352.5388904
soft,4,4,200,500,0.5,0.524305556,0.478609058,352.5388904,0.486012101,352.5388904
hard,4,4,200,500,0.5,0.473035439,0.483406752,357.0568921,0.488188976,357.0568921
soft,4,4,200,500,0.565217391,0.627615063,0.476531639,354.997925,0.545454545,354.997925
hard,4,4,200,500,0.442622951,0.530035336,0.478592699,341.5386451,0.544136661,341.5386451
soft,4,4,200,500,0.619047619,0.560229446,0.475117798,340.2464452,0.521384929,340.2464452
hard,4,5,200,500,0,0,0.408768398,285.5036942,0.347183446,285.5036942
soft,4,5,200,500,0,0,0.376648775,280.8566126,0.432512804,280.8566126
hard,4,5,200,500,0,0,0.399480039,318.1071461,0.418049421,318.1071461
soft,4,5,200,500,0,0,0.403896207,287.5456444,0.454433351,287.5456444
hard,4,5,200,500,0,0,0.402455799,312.5458997,0.433415302,312.5458997
soft,4,5,200,500,0,0,0.404343867,295.6432218,0.462359146,295.6432218
hard,4,5,200,500,0,0,0.386304269,335.6544681,0.425603057,335.6544681
soft,4,5,200,500,0,0,0.389299449,322.369055,0.456910957,322.369055
hard,4,5,200,500,0,0,0.399235709,308.3281064,0.412903226,308.3281064
soft,4,5,200,500,0,0,0.4080622,300.155754,0.450704225,300.155754
hard,4,2,225,500,0,0,0.9777771,678.6237545,0.911107846,678.6237545
soft,4,2,225,500,0,0,0.9777771,678.6237545,0.911107846,678.6237545
hard,4,2,225,500,0,0,0.95580277,731.9283032,1,731.9283032
soft,4,2,225,500,0,0,0.95580277,731.9283032,1,731.9283032
hard,4,2,225,500,0,0,0.955803358,709.3142572,1,709.3142572
soft,4,2,225,500,0,0,0.955803358,709.3142572,1,709.3142572
hard,4,2,225,500,0,0,0.95580277,711.0199731,1,711.0199731
soft,4,2,225,500,0,0,0.95580277,711.0199731,1,711.0199731
hard,4,2,225,500,0,0,0.95580277,698.3107556,1,698.3107556
soft,4,2,225,500,0,0,0.95580277,698.3107556,1,698.3107556
hard,4,3,225,500,0,0,0.730478641,435.2341154,0.590271691,435.2341154
soft,4,3,225,500,0,0,0.743168143,421.6413015,0.778485647,421.6413015
hard,4,3,225,500,0,0,0.738257905,483.1846885,0.728633965,483.1846885
soft,4,3,225,500,0,0,0.750697383,482.7767516,0.732684204,482.7767516
hard,4,3,225,500,0,0,0.719728882,455.5326519,0.77248104,455.5326519
soft,4,3,225,500,0,0,0.719977522,455.6096594,0.792888728,455.6096594
hard,4,3,225,500,0,0,0.745718335,470.2809404,0.797546012,470.2809404
soft,4,3,225,500,0,0,0.718245208,453.1261412,0.829994276,453.1261412
hard,4,3,225,500,0,0,0.739134413,463.4970522,0.815800773,463.4970522
soft,4,3,225,500,0,0,0.728316996,462.0268501,0.805660069,462.0268501
hard,4,4,225,500,0.714285714,0.646315789,0.496850742,376.4938104,0.501183755,376.4938104
soft,4,4,225,500,0.627906977,0.560483871,0.495208815,367.5076125,0.459449621,367.5076125
hard,4,4,225,500,0.545454545,0.633333333,0.495103621,419.872415,0.441458261,419.872415
soft,4,4,225,500,0.48,0.548133595,0.477900564,418.253587,0.482100728,418.253587
hard,4,4,225,500,0.44,0.493548387,0.489383549,406.8662219,0.647912804,406.8662219
soft,4,4,225,500,0.7,0.577075099,0.473949158,402.5665805,0.493555999,402.5665805
hard,4,4,225,500,0.52,0.462365591,0.488010827,405.0224654,0.492307692,405.0224654
soft,4,4,225,500,0.581395349,0.630252101,0.49011548,404.4361176,0.486183765,404.4361176
hard,4,4,225,500,0.52,0.53046595,0.4873873,407.5113187,0.498430866,407.5113187
soft,4,4,225,500,0.482758621,0.578512397,0.484879984,405.1981902,0.531075068,405.1981902
hard,4,5,225,500,0,0,0.406920071,347.9442239,0.44169547,347.9442239
soft,4,5,225,500,0,0,0.420375586,323.3590504,0.475580464,323.3590504
hard,4,5,225,500,0,0,0.407270673,373.646673,0.396452984,373.646673
soft,4,5,225,500,0,0,0.400037356,378.7267158,0.373958034,378.7267158
hard,4,5,225,500,0,0,0.413564222,367.7030655,0.468713105,367.7030655
soft,4,5,225,500,0,0,0.412687972,358.2303882,0.453789153,358.2303882
hard,4,5,225,500,0,0,0.401787307,366.6003241,0.416726541,366.6003241
soft,4,5,225,500,0,0,0.416846155,349.7091472,0.410593307,349.7091472
hard,4,5,225,500,0,0,0.407658254,374.006158,0.494348834,374.006158
soft,4,5,225,500,0,0,0.393557308,374.0158045,0.445338313,374.0158045
hard,4,2,250,500,0,0,0.980000003,733.6488697,0.919969334,733.6488697
soft,4,2,250,500,0,0,0.980000003,733.6488697,0.919969334,733.6488697
hard,4,2,250,500,0,0,0.960200814,795.2726441,1,795.2726441
soft,4,2,250,500,0,0,0.960200814,795.2726441,1,795.2726441
hard,4,2,250,500,0,0,0.96020004,801.127892,1,801.127892
soft,4,2,250,500,0,0,0.96020004,801.127892,1,801.127892
hard,4,2,250,500,0,0,0.96020004,718.7451108,1,718.7451108
soft,4,2,250,500,0,0,0.96020004,718.7451108,1,718.7451108
hard,4,2,250,500,0,0,0.96020008,758.472088,1,758.472088
soft,4,2,250,500,0,0,0.96020008,758.472088,1,758.472088
hard,4,3,250,500,0,0,0.701524077,492.7224528,0.70967094,492.7224528
soft,4,3,250,500,0,0,0.710670024,482.4954274,0.763665595,482.4954274
hard,4,3,250,500,0,0,0.757509963,505.5336128,0.747734086,505.5336128
soft,4,3,250,500,0,0,0.753892519,501.0512947,0.76251469,501.0512947
hard,4,3,250,500,0,0,0.744597605,515.5380293,0.647116437,515.5380293
soft,4,3,250,500,0,0,0.74461583,506.7339181,0.806963228,506.7339181
hard,4,3,250,500,0,0,0.715107675,458.7534523,0.894170998,458.7534523
soft,4,3,250,500,0,0,0.721459294,453.3958063,0.92659132,453.3958063
hard,4,3,250,500,0,0,0.72497091,495.9608577,0.882778859,495.9608577
soft,4,3,250,500,0,0,0.727993191,495.7001937,0.882778859,495.7001937
hard,4,4,250,500,0.470588235,0.522240527,0.497328895,416.9383322,0.510412111,416.9383322
soft,4,4,250,500,0.666666667,0.569105691,0.493921012,406.001357,0.497021506,406.001357
hard,4,4,250,500,0.492063492,0.517017828,0.506199721,445.152889,0.483761955,445.152889
soft,4,4,250,500,0.5,0.52688172,0.478624713,439.6759723,0.458940421,439.6759723
hard,4,4,250,500,0.7,0.48976378,0.491019626,450.5617704,0.541619024,450.5617704
soft,4,4,250,500,0.660377358,0.591355599,0.489803559,445.8628764,0.55498916,445.8628764
hard,4,4,250,500,0.525423729,0.541740675,0.489601553,397.8194473,0.496198052,397.8194473
soft,4,4,250,500,0.491525424,0.527927928,0.478901909,397.8762189,0.480796973,397.8762189
hard,4,4,250,500,0.416666667,0.52238806,0.498179721,429.2731926,0.490094812,429.2731926
soft,4,4,250,500,0.6,0.603305785,0.483114789,422.8299709,0.463045702,422.8299709
hard,4,5,250,500,0,0,0.402305011,384.3979086,0.390206064,384.3979086
soft,4,5,250,500,0,0,0.398297595,380.1103306,0.41489577,380.1103306
hard,4,5,250,500,0,0,0.386018842,401.4502249,0.387371546,401.4502249
soft,4,5,250,500,0,0,0.385213453,399.7749466,0.387371546,399.7749466
hard,4,5,250,500,0,0,0.4214947,411.8197586,0.504795738,411.8197586
soft,4,5,250,500,0,0,0.406018892,403.6139845,0.404226691,403.6139845
hard,4,5,250,500,0,0,0.413725824,375.2376412,0.367728508,375.2376412
soft,4,5,250,500,0,0,0.419638516,370.4516847,0.385957,370.4516847
hard,4,5,250,500,0,0,0.401556054,389.460847,0.466044809,389.460847
soft,4,5,250,500,0,0,0.391147538,390.3606021,0.442096214,390.3606021
hard,4,2,275,500,0,0,0.981818168,823.4337192,0.927248677,823.4337192
soft,4,2,275,500,0,0,0.981818168,823.4337192,0.927248677,823.4337192
hard,4,2,275,500,0,0,0.96380245,816.9675553,1,816.9675553
soft,4,2,275,500,0,0,0.96380245,816.9675553,1,816.9675553
hard,4,2,275,500,0,0,0.963801788,834.7178565,1,834.7178565
soft,4,2,275,500,0,0,0.963801788,834.7178565,1,834.7178565
hard,4,2,275,500,0,0,0.963802063,811.7247637,1,811.7247637
soft,4,2,275,500,0,0,0.963802063,811.7247637,1,811.7247637
hard,4,2,275,500,0,0,0.963801708,817.3428486,1,817.3428486
soft,4,2,275,500,0,0,0.963801708,817.3428486,1,817.3428486
hard,4,3,275,500,0,0,0.747585225,533.0276599,0.756421612,533.0276599
soft,4,3,275,500,0,0,0.771997032,509.7669382,0.699468347,509.7669382
hard,4,3,275,500,0,0,0.691467627,531.1911988,0.770010331,531.1911988
soft,4,3,275,500,0,0,0.717784563,516.1518649,0.756421612,516.1518649
hard,4,3,275,500,0,0,0.724181415,537.9851799,0.822484886,537.9851799
soft,4,3,275,500,0,0,0.737487213,533.540262,0.838599822,533.540262
hard,4,3,275,500,0,0,0.727026239,535.2920607,0.762369756,535.2920607
soft,4,3,275,500,0,0,0.73830862,527.9671964,0.729877217,527.9671964
hard,4,3,275,500,0,0,0.724331512,543.621637,0.812142176,543.621637
soft,4,3,275,500,0,0,0.747671389,539.2541955,0.777041547,539.2541955
hard,4,4,275,500,0.592592593,0.629343629,0.534971752,462.971097,0.469794344,462.971097
soft,4,4,275,500,0.592592593,0.552894212,0.510800112,452.3783062,0.469794344,452.3783062
hard,4,4,275,500,0.559322034,0.490196078,0.510425659,453.7677069,0.514789829,453.7677069
soft,4,4,275,500,0.543859649,0.615062762,0.494166103,445.4966655,0.495587472,445.4966655
hard,4,4,275,500,0.6,0.6015625,0.493624433,483.0474275,0.513157408,483.0474275
soft,4,4,275,500,0.491525424,0.545279383,0.478609358,468.5358352,0.481115679,468.5358352
hard,4,4,275,500,0.5625,0.480362538,0.499775945,472.730852,0.553505535,472.730852
soft,4,4,275,500,0.566666667,0.631469979,0.484381957,470.7665345,0.53311462,470.7665345
hard,4,4,275,500,0.416666667,0.505843072,0.49042407,481.8279537,0.652365106,481.8279537
soft,4,4,275,500,0.416666667,0.513043478,0.488504975,480.3503162,0.652365106,480.3503162
hard,4,5,275,500,0,0,0.422001748,425.4022743,0.477744807,425.4022743
soft,4,5,275,500,0,0,0.440526708,412.1692554,0.409216909,412.1692554
hard,4,5,275,500,0,0,0.394452238,410.8890365,0.446148898,410.8890365
soft,4,5,275,500,0,0,0.417185157,389.8200002,0.37899272,389.8200002
hard,4,5,275,500,0,0,0.394732353,436.6314907,0.374440172,436.6314907
soft,4,5,275,500,0,0,0.39889666,406.013051,0.42508607,406.013051
hard,4,5,275,500,0,0,0.400620996,432.1032466,0.391507303,432.1032466
soft,4,5,275,500,0,0,0.393380129,431.5472393,0.410593307,431.5472393
hard,4,5,275,500,0,0,0.415763751,434.0103803,0.552843117,434.0103803
soft,4,5,275,500,0,0,0.41058846,431.5512698,0.551548226,431.5512698
hard,4,2,300,500,0,0,0.983333066,990.1017485,0.933315454,990.1017485
soft,4,2,300,500,0,0,0.983333066,990.1017485,0.933315454,990.1017485
hard,4,2,300,500,0,0,0.966805575,960.9347098,1,960.9347098
soft,4,2,300,500,0,0,0.966805575,960.9347098,1,960.9347098
hard,4,2,300,500,0,0,0.966805575,908.2731522,1,908.2731522
soft,4,2,300,500,0,0,0.966805575,908.2731522,1,908.2731522
hard,4,2,300,500,0,0,0.966805594,915.6902972,1,915.6902972
soft,4,2,300,500,0,0,0.966805594,915.6902972,1,915.6902972
hard,4,2,300,500,0,0,0.966806075,929.5468664,1,929.5468664
soft,4,2,300,500,0,0,0.966806075,929.5468664,1,929.5468664
hard,4,3,300,500,0,0,0.763181909,622.9534791,0.701578937,622.9534791
soft,4,3,300,500,0,0,0.745642087,614.9652547,0.696830315,614.9652547
hard,4,3,300,500,0,0,0.715522299,619.9710025,0.768589787,619.9710025
soft,4,3,300,500,0,0,0.768958836,586.8630353,0.750439967,586.8630353
hard,4,3,300,500,0,0,0.719991456,589.0189386,0.784525013,589.0189386
soft,4,3,300,500,0,0,0.727327397,584.9457694,0.784525013,584.9457694
hard,4,3,300,500,0,0,0.727273274,601.348119,0.744588745,601.348119
soft,4,3,300,500,0,0,0.736355064,599.8476758,0.749148695,599.8476758
hard,4,3,300,500,0,0,0.697699927,600.7441216,0.851479295,600.7441216
soft,4,3,300,500,0,0,0.700772011,600.3344804,0.851479295,600.3344804
hard,4,4,300,500,0.571428571,0.606177606,0.525849189,539.8973622,0.460807234,539.8973622
soft,4,4,300,500,0.559322034,0.533333333,0.500274304,516.2125725,0.46306637,516.2125725
hard,4,4,300,500,0.540983607,0.508960573,0.50725904,530.8780988,0.491867119,530.8780988
soft,4,4,300,500,0.533333333,0.589211618,0.480647764,518.1411936,0.489570097,518.1411936
hard,4,4,300,500,0.633333333,0.60776699,0.506289057,512.8428562,0.524008044,512.8428562
soft,4,4,300,500,0.540983607,0.541984733,0.480648958,501.8683677,0.491867119,501.8683677
hard,4,4,300,500,0.548387097,0.652892562,0.516624026,524.0485305,0.498454405,524.0485305
soft,4,4,300,500,0.5,0.618257261,0.483012072,495.0641646,0.489256454,495.0641646
hard,4,4,300,500,0.612903226,0.491311216,0.49871573,519.897832,0.53542782,519.897832
soft,4,4,300,500,0.444444444,0.52362949,0.479973294,504.7184798,0.47661809,504.7184798
hard,4,5,300,500,0,0,0.439027944,492.7007899,0.390528881,492.7007899
soft,4,5,300,500,0,0,0.40904141,476.3534285,0.380124993,476.3534285
hard,4,5,300,500,0,0,0.429765619,482.2257392,0.44244463,482.2257392
soft,4,5,300,500,0,0,0.408967772,458.5114581,0.427487851,458.5114581
hard,4,5,300,500,0,0,0.432314954,472.8715492,0.438993688,472.8715492
soft,4,5,300,500,0,0,0.397908508,453.5905738,0.413675366,453.5905738
hard,4,5,300,500,0,0,0.422016867,480.7960721,0.402887165,480.7960721
soft,4,5,300,500,0,0,0.41567613,411.4468422,0.412111831,411.4468422
hard,4,5,300,500,0,0,0.41312742,473.9484299,0.487488358,473.9484299
soft,4,5,300,500,0,0,0.40885625,451.300641,0.374888464,451.300641
hard,4,2,325,500,0,0,1,967.7503449,0.878828229,967.7503449
soft,4,2,325,500,0,0,1,967.7503449,0.878828229,967.7503449
hard,4,2,325,500,0,0,0.969349126,963.445694,1,963.445694
soft,4,2,325,500,0,0,0.984615159,963.4265933,1,963.4265933
hard,4,2,325,500,0,0,0.969349246,967.9777934,1,967.9777934
soft,4,2,325,500,0,0,0.984615199,967.932585,1,967.932585
hard,4,2,325,500,0,0,0.969349327,968.4912375,1,968.4912375
soft,4,2,325,500,0,0,0.984615236,968.0290858,1,968.0290858
hard,4,2,325,500,0,0,0.969349182,926.3660676,1,926.3660676
soft,4,2,325,500,0,0,0.969349182,926.3660676,1,926.3660676
hard,4,3,325,500,0,0,0.75142943,616.5071336,0.645307779,616.5071336
soft,4,3,325,500,0,0,0.73429786,600.617668,0.736899169,600.617668
hard,4,3,325,500,0,0,0.757682679,611.3594545,0.752851711,611.3594545
soft,4,3,325,500,0,0,0.750582393,589.7198942,0.760667518,589.7198942
hard,4,3,325,500,0,0,0.745239244,625.6320013,0.716510903,625.6320013
soft,4,3,325,500,0,0,0.724364506,613.8566865,0.783182766,613.8566865
hard,4,3,325,500,0,0,0.713017738,623.0855046,0.750744915,623.0855046
soft,4,3,325,500,0,0,0.754427711,603.114046,0.703504043,603.114046
hard,4,3,325,500,0,0,0.721886602,595.0504903,0.879657487,595.0504903
soft,4,3,325,500,0,0,0.755332805,579.0832256,0.811178835,579.0832256
hard,4,4,325,500,0.466666667,0.50974026,0.516245922,535.3996486,0.495820796,535.3996486
soft,4,4,325,500,0.6,0.531190926,0.500486901,520.4354187,0.461820749,520.4354187
hard,4,4,325,500,0.493333333,0.493243243,0.49493819,535.5689745,0.497957236,535.5689745
soft,4,4,325,500,0.493333333,0.550387597,0.486278202,521.8119404,0.498933902,521.8119404
hard,4,4,325,500,0.461538462,0.505511811,0.524249803,549.3859957,0.498508794,549.3859957
soft,4,4,325,500,0.486486486,0.513914657,0.487694042,541.988211,0.492682927,541.988211
hard,4,4,325,500,0.565217391,0.6400818,0.512749088,535.910568,0.496185638,535.910568
soft,4,4,325,500,0.5,0.503496503,0.4884282,517.220348,0.486480177,517.220348
hard,4,4,325,500,0.737704918,0.625,0.497029096,528.6381833,0.563520214,528.6381833
soft,4,4,325,500,0.6875,0.553875236,0.485922937,511.2358865,0.551882325,511.2358865
hard,4,5,325,500,0,0,0.429227351,499.537932,0.404388248,499.537932
soft,4,5,325,500,0,0,0.41671077,491.202316,0.434388509,491.202316
hard,4,5,325,500,0,0,0.437767294,484.9696454,0.42364532,484.9696454
soft,4,5,325,500,0,0,0.405266253,463.3317664,0.411896444,463.3317664
hard,4,5,325,500,0,0,0.433615702,509.537198,0.437304775,509.537198
soft,4,5,325,500,0,0,0.391091216,498.2557017,0.42077712,498.2557017
hard,4,5,325,500,0,0,0.430963114,498.7224336,0.415990215,498.7224336
soft,4,5,325,500,0,0,0.414963182,488.8832564,0.399569267,488.8832564
hard,4,5,325,500,0,0,0.430823588,493.5071148,0.521805768,493.5071148
soft,4,5,325,500,0,0,0.411504995,483.7304573,0.444108761,483.7304573
hard,4,2,350,500,0,0,0.985714105,1027.411682,0.942845824,1027.411682
soft,4,2,350,500,0,0,0.985714105,1027.411682,0.942845824,1027.411682
hard,4,2,350,500,0,0,0.971530995,1061.706398,1,1061.706398
soft,4,2,350,500,0,0,0.971530995,1061.706398,1,1061.706398
hard,4,2,350,500,0,0,0.971530664,1113.482566,1,1113.482566
soft,4,2,350,500,0,0,0.971530664,1113.482566,1,1113.482566
hard,4,2,350,500,0,0,0.985714115,986.0504721,1,986.0504721
soft,4,2,350,500,0,0,0.985714115,986.0504721,1,986.0504721
hard,4,2,350,500,0,0,0.985714105,1090.838218,1,1090.838218
soft,4,2,350,500,0,0,0.985714105,1090.838218,1,1090.838218
hard,4,3,350,500,0,0,0.730740133,670.1108974,0.73246797,670.1108974
soft,4,3,350,500,0,0,0.751560988,642.240227,0.74316071,642.240227
hard,4,3,350,500,0,0,0.701221801,715.5318475,0.86633088,715.5318475
soft,4,3,350,500,0,0,0.712743364,710.0534023,0.874542196,710.0534023
hard,4,3,350,500,0,0,0.745890075,717.0880466,0.784132446,717.0880466
soft,4,3,350,500,0,0,0.734357058,691.8258913,0.715834845,691.8258913
hard,4,3,350,500,0,0,0.76352473,638.6984989,0.813153961,638.6984989
soft,4,3,350,500,0,0,0.728185565,630.0985076,0.760665973,630.0985076
hard,4,3,350,500,0,0,0.757658718,711.9145091,0.784003236,711.9145091
soft,4,3,350,500,0,0,0.756261338,693.6035919,0.659876841,693.6035919
hard,4,4,350,500,0.737704918,0.662698413,0.541984175,587.6040516,0.531496919,587.6040516
soft,4,4,350,500,0.477272727,0.513888889,0.499078593,585.5628081,0.493708069,585.5628081
hard,4,4,350,500,0.526315789,0.512110727,0.503361401,633.7900208,0.446551919,633.7900208
soft,4,4,350,500,0.701754386,0.555984556,0.495992176,631.6101159,0.467946632,631.6101159
hard,4,4,350,500,0.606060606,0.5944334,0.502898064,622.2860932,0.500266938,622.2860932
soft,4,4,350,500,0.571428571,0.499085923,0.484594739,606.4978188,0.500266938,606.4978188
hard,4,4,350,500,0.737704918,0.628742515,0.52229629,568.4535605,0.557506871,568.4535605
soft,4,4,350,500,0.52,0.588235294,0.486479315,516.1357166,0.502133558,516.1357166
hard,4,4,350,500,0.681818182,0.611222445,0.502213176,621.3538607,0.512429842,621.3538607
soft,4,4,350,500,0.468085106,0.498316498,0.495008188,606.8502332,0.533186427,606.8502332
hard,4,5,350,500,0,0,0.459659098,542.7557792,0.494413813,542.7557792
soft,4,5,350,500,0,0,0.431478383,519.7726485,0.459033054,519.7726485
hard,4,5,350,500,0,0,0.414577248,576.6700484,0.448005195,576.6700484
soft,4,5,350,500,0,0,0.424710199,541.6409849,0.32103705,541.6409849
hard,4,5,350,500,0,0,0.415541954,574.136825,0.438246104,574.136825
soft,4,5,350,500,0,0,0.404636838,559.4781704,0.403140559,559.4781704
hard,4,5,350,500,0,0,0.431629677,518.866228,0.495415981,518.866228
soft,4,5,350,500,0,0,0.410313242,512.3992839,0.481137061,512.3992839
hard,4,5,350,500,0,0,0.42098906,563.3738196,0.446676889,563.3738196
soft,4,5,350,500,0,0,0.418519432,552.6922079,0.435083035,552.6922079
hard,4,2,375,500,0,0,0.98666652,1166.189281,0.946658209,1166.189281
soft,4,2,375,500,0,0,0.98666652,1166.189281,0.946658209,1166.189281
hard,4,2,375,500,0,0,0.98666652,1099.885964,1,1099.885964
soft,4,2,375,500,0,0,0.98666652,1099.885964,1,1099.885964
hard,4,2,375,500,0,0,0.986666668,1135.014967,1,1135.014967
soft,4,2,375,500,0,0,0.986666668,1135.014967,1,1135.014967
hard,4,2,375,500,0,0,0.973422238,1103.981004,1,1103.981004
soft,4,2,375,500,0,0,0.973422238,1103.981004,1,1103.981004
hard,4,2,375,500,0,0,0.973422497,1119.431417,1,1119.431417
soft,4,2,375,500,0,0,0.973422497,1119.431417,1,1119.431417
hard,4,3,375,500,0,0,0.742041049,756.2700715,0.694922116,756.2700715
soft,4,3,375,500,0,0,0.749623358,707.3662887,0.718656882,707.3662887
hard,4,3,375,500,0,0,0.743474668,739.8306187,0.774418694,739.8306187
soft,4,3,375,500,0,0,0.745919648,731.4705255,0.757010067,731.4705255
hard,4,3,375,500,0,0,0.732369854,743.5752165,0.853585336,743.5752165
soft,4,3,375,500,0,0,0.722829253,738.0108029,0.853585336,738.0108029
hard,4,3,375,500,0,0,0.719353094,702.0192944,0.761362979,702.0192944
soft,4,3,375,500,0,0,0.720737649,701.272518,0.793268953,701.272518
hard,4,3,375,500,0,0,0.775569359,719.1930324,0.678781602,719.1930324
soft,4,3,375,500,0,0,0.711300834,707.9113997,0.810956971,707.9113997
hard,4,4,375,500,0.647058824,0.569230769,0.490449907,644.7777474,0.490704018,644.7777474
soft,4,4,375,500,0.506024096,0.578732106,0.4954528,639.1651311,0.48121741,639.1651311
hard,4,4,375,500,0.469387755,0.50410509,0.500109944,652.1852781,0.527042711,652.1852781
soft,4,4,375,500,0.569620253,0.496598639,0.494591166,642.5622297,0.517551921,642.5622297
hard,4,4,375,500,0.482352941,0.626283368,0.518543255,649.0522083,0.482195879,649.0522083
soft,4,4,375,500,0.466666667,0.590814196,0.506953212,641.3294171,0.486356115,641.3294171
hard,4,4,375,500,0.518987342,0.61328125,0.513711333,621.3970258,0.498563177,621.3970258
soft,4,4,375,500,0.526315789,0.49825784,0.487388038,606.1523084,0.491987924,606.1523084
hard,4,4,375,500,0.469387755,0.50410509,0.502951465,637.3841147,0.488153256,637.3841147
soft,4,4,375,500,0.701492537,0.615866388,0.501115463,633.8459686,0.515224394,633.8459686
hard,4,5,375,500,0,0,0.412648586,601.0049439,0.430041531,601.0049439
soft,4,5,375,500,0,0,0.416396984,598.6609578,0.369454884,598.6609578
hard,4,5,375,500,0,0,0.424553912,592.7998216,0.442271196,592.7998216
soft,4,5,375,500,0,0,0.411196558,569.4990835,0.425440423,569.4990835
hard,4,5,375,500,0,0,0.398578174,593.7156723,0.450345916,593.7156723
soft,4,5,375,500,0,0,0.396305414,589.3672102,0.440668287,589.3672102
hard,4,5,375,500,0,0,0.420790617,574.5494396,0.428368053,574.5494396
soft,4,5,375,500,0,0,0.411868088,563.8546838,0.412995467,563.8546838
hard,4,5,375,500,0,0,0.422528034,579.9942134,0.423776852,579.9942134
soft,4,5,375,500,0,0,0.413100784,559.3020314,0.389269406,559.3020314
hard,4,2,400,500,0,0,1,1253.807803,0.949996475,1253.807803
soft,4,2,400,500,0,0,1,1253.807803,0.949996475,1253.807803
hard,4,2,400,500,0,0,0.975078131,1222.316212,1,1222.316212
soft,4,2,400,500,0,0,0.987499879,1222.273802,1,1222.273802
hard,4,2,400,500,0,0,0.975078382,1200.12028,1,1200.12028
soft,4,2,400,500,0,0,0.975078382,1200.12028,1,1200.12028
hard,4,2,400,500,0,0,0.975078155,1140.350459,1,1140.350459
soft,4,2,400,500,0,0,0.975078155,1140.350459,1,1140.350459
hard,4,2,400,500,0,0,0.975078155,1244.838988,1,1244.838988
soft,4,2,400,500,0,0,0.975078155,1244.838988,1,1244.838988
hard,4,3,400,500,0,0,0.752792409,794.8568243,0.719693652,794.8568243
soft,4,3,400,500,0,0,0.727994775,784.0806853,0.745150759,784.0806853
hard,4,3,400,500,0,0,0.725653912,791.5345541,0.740930206,791.5345541
soft,4,3,400,500,0,0,0.72980352,771.5661138,0.771492757,771.5661138
hard,4,3,400,500,0,0,0.727602508,795.192732,0.861190091,795.192732
soft,4,3,400,500,0,0,0.75987671,742.5973874,0.649189006,742.5973874
hard,4,3,400,500,0,0,0.742621419,740.9557619,0.777857137,740.9557619
soft,4,3,400,500,0,0,0.72809207,714.9764075,0.804576925,714.9764075
hard,4,3,400,500,0,0,0.758447318,813.9874401,0.75272764,813.9874401
soft,4,3,400,500,0,0,0.764167391,802.7406283,0.733671421,802.7406283
hard,4,4,400,500,0.573170732,0.586481113,0.51017168,694.11426,0.479844068,694.11426
soft,4,4,400,500,0.5,0.56097561,0.509487332,690.4562666,0.479844068,690.4562666
hard,4,4,400,500,0.56626506,0.607361963,0.498860629,699.0699688,0.510994996,699.0699688
soft,4,4,400,500,0.479166667,0.499118166,0.492839925,692.441678,0.504589811,692.441678
hard,4,4,400,500,0.573033708,0.652173913,0.508293647,694.2080777,0.518198947,694.2080777
soft,4,4,400,500,0.533333333,0.588594705,0.497330989,689.8760411,0.501560736,689.8760411
hard,4,4,400,500,0.65,0.607843137,0.499644125,657.6052126,0.536605932,657.6052126
soft,4,4,400,500,0.555555556,0.507964602,0.497979383,613.2118109,0.499464956,613.2118109
hard,4,4,400,500,0.654320988,0.647302905,0.505853294,713.4797327,0.54792688,713.4797327
soft,4,4,400,500,0.540229885,0.497418244,0.498617494,710.4460462,0.50970079,710.4460462
hard,4,5,400,500,0,0,0.423153001,652.4195177,0.39374219,652.4195177
soft,4,5,400,500,0,0,0.413948613,647.1169254,0.403836182,647.1169254
hard,4,5,400,500,0,0,0.407090718,630.7618813,0.421233047,630.7618813
soft,4,5,400,500,0,0,0.404964724,628.462521,0.418665589,628.462521
hard,4,5,400,500,0,0,0.409083823,640.6604947,0.45665409,640.6604947
soft,4,5,400,500,0,0,0.391387328,633.4723698,0.43761858,633.4723698
hard,4,5,400,500,0,0,0.406095762,624.5794638,0.438559271,624.5794638
soft,4,5,400,500,0,0,0.398508965,614.851422,0.419307468,614.851422
hard,4,5,400,500,0,0,0.414629977,650.036591,0.421703766,650.036591
soft,4,5,400,500,0,0,0.409200875,650.0720331,0.414046772,650.0720331
hard,4,2,425,500,0,0,0.988235193,1309.009076,0.952936967,1309.009076
soft,4,2,425,500,0,0,0.988235193,1309.009076,0.952936967,1309.009076
hard,4,2,425,500,0,0,0.988235198,1273.599281,1,1273.599281
